,Stats/Mixed return,Stats/Suboptimal return,Stats/Expert return,Stats/Cede Control,Stats/Novel,Stats/Risky
0,8798.525390625,4917.416015625,8790.724609375,1.0,0.023000000044703484,1.0
500,8821.025390625,5278.6083984375,8790.724609375,1.0,0.027000000700354576,1.0
1000,8757.0322265625,5505.6171875,8790.724609375,1.0,0.020999999716877937,1.0
1500,8848.791015625,5505.25048828125,8790.724609375,1.0,0.019999999552965164,1.0
2000,8771.443359375,6032.16650390625,8790.724609375,1.0,0.017000000923871994,1.0
2500,8771.9716796875,5958.28759765625,8790.724609375,1.0,0.029999999329447746,1.0
3000,8816.9150390625,6056.63623046875,8790.724609375,1.0,0.017000000923871994,1.0
3500,8784.7392578125,6208.73046875,8790.724609375,1.0,0.01600000075995922,1.0
4000,8765.2685546875,5687.86962890625,8790.724609375,1.0,0.032999999821186066,1.0
4500,8782.95703125,6386.64697265625,8790.724609375,1.0,0.023000000044703484,1.0
5000,8782.109375,6332.23291015625,8790.724609375,1.0,0.02199999988079071,1.0
5500,8793.322265625,6125.3759765625,8790.724609375,1.0,0.01600000075995922,1.0
6000,8743.87890625,6294.52490234375,8790.724609375,1.0,0.02199999988079071,1.0
6500,8757.3525390625,6064.3232421875,8790.724609375,1.0,0.014999999664723873,1.0
7000,8708.451171875,6316.89013671875,8790.724609375,1.0,0.02199999988079071,1.0
7500,8740.3984375,6606.36962890625,8790.724609375,1.0,0.010999999940395355,1.0
8000,8952.169921875,5501.76318359375,8790.724609375,1.0,0.014999999664723873,1.0
8500,8738.083984375,6441.51953125,8790.724609375,1.0,0.02800000086426735,1.0
9000,8859.9716796875,6952.04931640625,8790.724609375,1.0,0.019999999552965164,1.0
9500,8730.75,6670.51904296875,8790.724609375,1.0,0.013000000268220901,1.0
10000,8767.2939453125,6592.36474609375,8790.724609375,1.0,0.012000000104308128,1.0
10500,8749.7080078125,6568.23876953125,8790.724609375,1.0,0.017999999225139618,0.9990000128746033
11000,8835.3876953125,6664.1865234375,8790.724609375,1.0,0.02199999988079071,0.9660000205039978
11500,8759.3974609375,6947.009765625,8790.724609375,1.0,0.009999999776482582,0.8600000143051147
12000,8846.3330078125,7013.23876953125,8790.724609375,0.9990000128746033,0.017999999225139618,0.40799999237060547
12500,8814.654296875,6146.9912109375,8790.724609375,1.0,0.026000000536441803,0.0430000014603138
13000,8840.00390625,6620.12451171875,8790.724609375,1.0,0.019999999552965164,0.010999999940395355
13500,8698.984375,941.2603149414062,8790.724609375,1.0,0.03200000151991844,0.0020000000949949026
14000,8823.931640625,6670.22314453125,8790.724609375,1.0,0.017000000923871994,0.0
14500,8819.1630859375,6618.70556640625,8790.724609375,1.0,0.02199999988079071,0.0
15000,8736.02734375,6583.3642578125,8790.724609375,1.0,0.013000000268220901,0.0
15500,8802.5322265625,6672.009765625,8790.724609375,1.0,0.026000000536441803,0.0
16000,8696.78125,7128.40478515625,8790.724609375,0.9990000128746033,0.027000000700354576,0.0
16500,8819.1142578125,546.5128173828125,8790.724609375,0.9990000128746033,0.01899999938905239,0.0
17000,8795.994140625,6715.0703125,8790.724609375,1.0,0.014999999664723873,0.0
17500,8753.5537109375,1664.8787841796875,8790.724609375,0.9980000257492065,0.023000000044703484,0.0
18000,8893.828125,7021.6015625,8790.724609375,0.9980000257492065,0.014999999664723873,0.0
18500,8738.4140625,6303.6904296875,8790.724609375,0.9990000128746033,0.017999999225139618,0.0
19000,8734.4677734375,6549.9921875,8790.724609375,0.9990000128746033,0.027000000700354576,0.0
19500,8842.18359375,6637.98876953125,8790.724609375,0.9990000128746033,0.017999999225139618,0.0
20000,8888.1845703125,1970.84765625,8790.724609375,1.0,0.017000000923871994,0.0
20500,8872.2451171875,6062.6240234375,8790.724609375,0.9959999918937683,0.02199999988079071,0.0
21000,8720.26171875,6404.57763671875,8790.724609375,0.996999979019165,0.017999999225139618,0.0
21500,8733.17578125,5317.9228515625,8790.724609375,0.9990000128746033,0.02500000037252903,0.0
22000,8714.275390625,6541.19775390625,8790.724609375,0.9990000128746033,0.017999999225139618,0.0
22500,8775.6337890625,6345.1015625,8790.724609375,0.9990000128746033,0.028999999165534973,0.0
23000,8725.224609375,5874.16357421875,8790.724609375,0.9980000257492065,0.019999999552965164,0.0
23500,8678.78515625,6656.96435546875,8790.724609375,0.996999979019165,0.029999999329447746,0.0
24000,8811.96875,6552.34326171875,8790.724609375,1.0,0.017000000923871994,0.0
24500,8822.3984375,6506.4150390625,8790.724609375,0.9990000128746033,0.01899999938905239,0.0
25000,8741.498046875,6337.87939453125,8790.724609375,0.9990000128746033,0.020999999716877937,0.0
25500,8701.126953125,6491.69921875,8790.724609375,0.9990000128746033,0.027000000700354576,0.0
26000,8803.1171875,6936.0625,8790.724609375,0.996999979019165,0.027000000700354576,0.0
26500,8731.8486328125,6834.83056640625,8790.724609375,0.996999979019165,0.024000000208616257,0.0
27000,8736.431640625,6194.833984375,8790.724609375,0.9959999918937683,0.026000000536441803,0.0
27500,8776.91015625,6712.095703125,8790.724609375,0.9990000128746033,0.026000000536441803,0.0
28000,8761.1611328125,1162.6170654296875,8790.724609375,0.9990000128746033,0.024000000208616257,0.0
28500,8792.03515625,6368.7099609375,8790.724609375,0.996999979019165,0.017999999225139618,0.0
29000,8802.8427734375,6214.7744140625,8790.724609375,0.9959999918937683,0.023000000044703484,0.0
29500,8726.7529296875,6640.36083984375,8790.724609375,0.9940000176429749,0.019999999552965164,0.0
30000,8726.412109375,1658.2872314453125,8790.724609375,0.9950000047683716,0.02500000037252903,0.0
30500,8786.2216796875,6758.01123046875,8790.724609375,0.9990000128746033,0.029999999329447746,0.0
31000,8792.6171875,179.45835876464844,8790.724609375,0.9950000047683716,0.014000000432133675,0.0
31500,8768.2109375,6695.6767578125,8790.724609375,0.996999979019165,0.024000000208616257,0.0
32000,8778.7998046875,6120.8642578125,8790.724609375,0.9940000176429749,0.013000000268220901,0.0
32500,8760.7060546875,6485.544921875,8790.724609375,0.996999979019165,0.020999999716877937,0.0
33000,8887.0185546875,6448.44189453125,8790.724609375,0.9919999837875366,0.017000000923871994,0.0
33500,8733.142578125,6528.7587890625,8790.724609375,0.9919999837875366,0.027000000700354576,0.0
34000,8754.0966796875,6515.7119140625,8790.724609375,0.9959999918937683,0.019999999552965164,0.0
34500,8822.3740234375,6799.68994140625,8790.724609375,0.9900000095367432,0.020999999716877937,0.0
35000,8618.091796875,6627.40234375,8790.724609375,0.9879999756813049,0.027000000700354576,0.0
35500,8784.0048828125,6401.03515625,8790.724609375,0.9950000047683716,0.02800000086426735,0.0
36000,8741.1435546875,6514.96533203125,8790.724609375,0.9950000047683716,0.02800000086426735,0.0
36500,8689.2041015625,6314.35107421875,8790.724609375,0.9800000190734863,0.03200000151991844,0.0
37000,8721.3271484375,1717.3416748046875,8790.724609375,0.9850000143051147,0.024000000208616257,0.0
37500,8687.0673828125,6619.11669921875,8790.724609375,0.9900000095367432,0.039000000804662704,0.0
38000,8738.8564453125,6601.6044921875,8790.724609375,0.984000027179718,0.023000000044703484,0.0
38500,8735.0361328125,6691.904296875,8790.724609375,0.9860000014305115,0.01899999938905239,0.0
