,Stats/Mixed return,Stats/Suboptimal return,Stats/Expert return,Stats/Cede Control,Stats/Novel,Stats/Risky
28000,8844.1328125,6719.15869140625,8703.4912109375,0.9990000128746033,0.0,0.0
28500,8896.8388671875,7043.9697265625,8703.4912109375,0.9980000257492065,0.0,0.0
29000,8704.712890625,6780.671875,8703.4912109375,0.9959999918937683,0.0,0.0
29500,8730.126953125,7078.9130859375,8703.4912109375,0.996999979019165,0.0,0.0
30000,8728.46484375,6850.296875,8703.4912109375,0.9919999837875366,0.0,0.0
30500,8738.5244140625,7101.91943359375,8703.4912109375,0.9909999966621399,0.0,0.0
31000,8769.46875,6967.07275390625,8703.4912109375,0.9980000257492065,0.0,0.0
31500,8750.5126953125,6945.3798828125,8703.4912109375,0.9950000047683716,0.0,0.0
32000,8855.7607421875,7017.46875,8703.4912109375,0.9919999837875366,0.0,0.0
32500,8798.5419921875,7061.88818359375,8703.4912109375,0.9940000176429749,0.0,0.0
33000,8798.5107421875,6886.08642578125,8703.4912109375,0.9959999918937683,0.0,0.0
33500,8754.7958984375,6945.41748046875,8703.4912109375,0.9940000176429749,0.0,0.0
34000,8744.4755859375,7012.28759765625,8703.4912109375,0.9950000047683716,0.0,0.0
34500,8733.5703125,6993.79052734375,8703.4912109375,0.9940000176429749,0.0,0.0
35000,8738.376953125,7019.3515625,8703.4912109375,0.9919999837875366,0.0,0.0
35500,8704.8193359375,6910.259765625,8703.4912109375,0.9860000014305115,0.0,0.0
36000,8828.5947265625,7105.51611328125,8703.4912109375,0.9900000095367432,0.0,0.0
36500,8742.09375,7132.13037109375,8703.4912109375,0.9909999966621399,0.0,0.0
37000,8761.0390625,6903.73779296875,8703.4912109375,0.9869999885559082,0.0,0.0
37500,8799.0791015625,6918.98779296875,8703.4912109375,0.9829999804496765,0.0,0.0
38000,8706.7236328125,6994.3359375,8703.4912109375,0.9819999933242798,0.0,0.0
38500,8750.443359375,7124.06103515625,8703.4912109375,0.9789999723434448,0.0,0.0
39000,8758.4951171875,6931.453125,8703.4912109375,0.9890000224113464,0.0,0.0
39500,8699.369140625,7114.5517578125,8703.4912109375,0.9850000143051147,0.0,0.0
40000,8664.998046875,7260.44873046875,8703.4912109375,0.9900000095367432,0.0,0.0
40500,8731.65234375,6924.046875,8703.4912109375,0.9789999723434448,0.0,0.0
41000,8718.5810546875,6717.66943359375,8703.4912109375,0.9829999804496765,0.0,0.0
41500,8774.626953125,7113.71484375,8703.4912109375,0.9810000061988831,0.0,0.0
42000,8764.82421875,7117.6005859375,8703.4912109375,0.972000002861023,0.0,0.0
42500,8662.2666015625,6896.33154296875,8703.4912109375,0.9739999771118164,0.0,0.0
43000,8736.8583984375,7139.3896484375,8703.4912109375,0.9649999737739563,0.0,0.0
43500,8682.96484375,6685.03564453125,8703.4912109375,0.9769999980926514,0.0,0.0
44000,8676.1865234375,6758.25244140625,8703.4912109375,0.9739999771118164,0.0,0.0
44500,8640.36328125,7216.87890625,8703.4912109375,0.9629999995231628,0.0,0.0
45000,8670.9228515625,7073.30908203125,8703.4912109375,0.9710000157356262,0.0,0.0
45500,8728.1474609375,7026.6005859375,8703.4912109375,0.9570000171661377,0.0,0.0
46000,8683.3486328125,7230.34765625,8703.4912109375,0.9629999995231628,0.0,0.0
46500,8831.1826171875,7160.208984375,8703.4912109375,0.9559999704360962,0.0,0.0
