,Stats/Percentile 10,Stats/Base Percentile 10,Stats/Expert Percentile 10,Stats/Cede Control,Stats/Novel,Stats/Risky
0,-25.707988739013672,-36.9764518737793,-25.86574363708496,0.9796415567398071,0.16752970218658447,0.827942430973053
500,-25.70350456237793,-33.03536605834961,-25.86574363708496,0.9306430816650391,0.18625174462795258,0.5310794711112976
1000,-25.705636978149414,-33.609554290771484,-25.86574363708496,0.8946810960769653,0.19194577634334564,0.4238565266132355
1500,-25.708078384399414,-32.69645690917969,-25.86574363708496,0.8713470697402954,0.18832749128341675,0.35337507724761963
2000,-25.69293785095215,-34.12678909301758,-25.86574363708496,0.842208981513977,0.17455874383449554,0.24191831052303314
2500,-25.703332901000977,-54.659324645996094,-25.86574363708496,0.821486234664917,0.17518648505210876,0.2762675881385803
3000,-25.709016799926758,-31.353403091430664,-25.86574363708496,0.7956396341323853,0.15908513963222504,0.20356051623821259
3500,-25.707775115966797,-27.472291946411133,-25.86574363708496,0.7646446824073792,0.13448697328567505,0.18899361789226532
4000,-25.691753387451172,-37.259063720703125,-25.86574363708496,0.7638048529624939,0.13884827494621277,0.2385556995868683
4500,-25.602397918701172,-25.431495666503906,-25.86574363708496,0.7762511968612671,0.1308063268661499,0.21928143501281738
5000,-25.60655975341797,-30.903736114501953,-25.86574363708496,0.7459446787834167,0.11975154280662537,0.21010339260101318
5500,-25.610794067382812,-26.60720443725586,-25.86574363708496,0.7397059202194214,0.10696852952241898,0.2282705456018448
6000,-25.70639991760254,-28.61417007446289,-25.86574363708496,0.660521388053894,0.11721264570951462,0.11798986047506332
6500,-25.965991973876953,-28.228086471557617,-25.86574363708496,0.6814805865287781,0.1155138835310936,0.20484475791454315
7000,-25.550853729248047,-25.52863883972168,-25.86574363708496,0.6544273495674133,0.10506990551948547,0.1496829390525818
7500,-25.711772918701172,-25.748647689819336,-25.86574363708496,0.6387279629707336,0.1017182320356369,0.14302027225494385
8000,-25.862844467163086,-25.716440200805664,-25.86574363708496,0.6170941591262817,0.09253604710102081,0.12499597668647766
8500,-25.553815841674805,-29.050081253051758,-25.86574363708496,0.6401640176773071,0.09925656020641327,0.2080564647912979
9000,-25.688798904418945,-26.19314956665039,-25.86574363708496,0.5691463947296143,0.09731027483940125,0.13961566984653473
9500,-26.005924224853516,-25.87643814086914,-25.86574363708496,0.5873345136642456,0.09263020753860474,0.1575518250465393
10000,-25.606605529785156,-25.252662658691406,-25.86574363708496,0.5571168661117554,0.08750073611736298,0.1202428936958313
10500,-25.801755905151367,-30.814464569091797,-25.86574363708496,0.5188226103782654,0.07781052589416504,0.08192683011293411
11000,-25.507978439331055,-29.04842185974121,-25.86574363708496,0.5595203638076782,0.06665418297052383,0.19992034137248993
11500,-28.417156219482422,-25.532384872436523,-25.86574363708496,0.45554614067077637,0.07813981175422668,0.04216812923550606
12000,-25.835899353027344,-25.582265853881836,-25.86574363708496,0.5058678984642029,0.07086874544620514,0.11863104999065399
12500,-25.803014755249023,-25.577545166015625,-25.86574363708496,0.5368298292160034,0.07335586100816727,0.20000681281089783
13000,-25.50008201599121,-25.527692794799805,-25.86574363708496,0.5125039219856262,0.07480523735284805,0.17040999233722687
13500,-25.390581130981445,-25.71990394592285,-25.86574363708496,0.4684266149997711,0.07780229300260544,0.08671517670154572
14000,-25.63763427734375,-25.473066329956055,-25.86574363708496,0.4492141306400299,0.05583968013525009,0.12202256172895432
14500,-25.623788833618164,-25.378324508666992,-25.86574363708496,0.44891706109046936,0.06899884343147278,0.1024242416024208
15000,-25.65936279296875,-25.41986083984375,-25.86574363708496,0.4278108775615692,0.06855028867721558,0.12078224122524261
15500,-25.686418533325195,-25.34825325012207,-25.86574363708496,0.4070093035697937,0.05795694887638092,0.0804160013794899
