,Stats/Percentile 10,Stats/Base Percentile 10,Stats/Expert Percentile 10,Stats/Cede Control,Stats/Novel,Stats/Risky
41500,-27.923124313354492,-27.79210090637207,-25.86574363708496,0.07880039513111115,0.02519659325480461,0.0
42000,-25.421663284301758,-24.69519805908203,-25.86574363708496,0.08536291867494583,0.028849272057414055,0.0006798245594836771
42500,-25.65105438232422,-28.09720802307129,-25.86574363708496,0.11633247882127762,0.028925787657499313,0.02970076911151409
43000,-24.855249404907227,-24.744274139404297,-25.86574363708496,0.07697916030883789,0.027681613340973854,0.0
43500,-25.08424186706543,-27.47551155090332,-25.86574363708496,0.08570127934217453,0.033974532037973404,0.0013496732572093606
44000,-27.129119873046875,-25.037586212158203,-25.86574363708496,0.08019298315048218,0.03216872736811638,0.0
44500,-25.8994083404541,-26.979063034057617,-25.86574363708496,0.09432274103164673,0.028021441772580147,0.030336366966366768
45000,-24.929786682128906,-24.846956253051758,-25.86574363708496,0.0756426751613617,0.03274521976709366,0.002831139834597707
45500,-24.854074478149414,-24.767805099487305,-25.86574363708496,0.07683183252811432,0.03233297914266586,0.0011021908139809966
46000,-24.956003189086914,-24.950271606445312,-25.86574363708496,0.07312101870775223,0.02943635918200016,0.0
46500,-25.194684982299805,-25.108800888061523,-25.86574363708496,0.07620961219072342,0.028693320229649544,0.0012391608906909823
47000,-25.22852325439453,-24.848730087280273,-25.86574363708496,0.05842859670519829,0.02193131484091282,0.0
47500,-25.19192123413086,-25.171627044677734,-25.86574363708496,0.061725810170173645,0.02546006441116333,0.0
48000,-25.009140014648438,-27.91964340209961,-25.86574363708496,0.07045792043209076,0.029894376173615456,0.0012154377764090896
48500,-27.01594352722168,-27.13734245300293,-25.86574363708496,0.0776633769273758,0.026656055822968483,0.014804915525019169
49000,-25.36858558654785,-25.409969329833984,-25.86574363708496,0.06797324120998383,0.02456471510231495,0.006463321391493082
49500,-25.082637786865234,-24.608400344848633,-25.86574363708496,0.07637929171323776,0.03790070861577988,0.00045454545761458576
50000,-25.217113494873047,-24.983613967895508,-25.86574363708496,0.1039753258228302,0.02925492823123932,0.04307015985250473
50500,-24.855388641357422,-24.764198303222656,-25.86574363708496,0.06023011729121208,0.025394733995199203,0.00041666667675599456
51000,-25.019285202026367,-24.970529556274414,-25.86574363708496,0.0817975103855133,0.021565724164247513,0.019606726244091988
51500,-24.990779876708984,-24.9863224029541,-25.86574363708496,0.05657431483268738,0.026055114343762398,0.0010964912362396717
52000,-24.971643447875977,-24.912878036499023,-25.86574363708496,0.058625273406505585,0.0224031750112772,0.0023647614289075136
52500,-24.810136795043945,-24.774852752685547,-25.86574363708496,0.06999657303094864,0.020259452983736992,0.014005294069647789
53000,-24.901159286499023,-25.168590545654297,-25.86574363708496,0.06980733573436737,0.02601219154894352,0.019877567887306213
53500,-24.938892364501953,-24.923538208007812,-25.86574363708496,0.04605797305703163,0.019902020692825317,0.0016121285734698176
54000,-30.41561508178711,-30.376312255859375,-25.86574363708496,0.07705780863761902,0.026652952656149864,0.024160875007510185
54500,-25.023143768310547,-25.108972549438477,-25.86574363708496,0.04705025628209114,0.024450009688735008,0.0034859944134950638
55000,-25.352197647094727,-30.54402732849121,-25.86574363708496,0.07986818253993988,0.030093368142843246,0.023714687675237656
55500,-25.06378936767578,-24.673072814941406,-25.86574363708496,0.063811294734478,0.02539578266441822,0.014657390303909779
56000,-24.720600128173828,-24.609130859375,-25.86574363708496,0.04458025097846985,0.021449774503707886,0.0
56500,-25.514873504638672,-25.16474723815918,-25.86574363708496,0.056939106434583664,0.03318754956126213,0.0
57000,-30.560829162597656,-27.886537551879883,-25.86574363708496,0.08321388065814972,0.01937776990234852,0.04515806585550308
57500,-24.811250686645508,-25.595640182495117,-25.86574363708496,0.04403151571750641,0.01912211999297142,0.0
58000,-24.89223861694336,-24.801349639892578,-25.86574363708496,0.04327825456857681,0.02557392232120037,0.0008412698516622186
58500,-24.88773536682129,-24.887325286865234,-25.86574363708496,0.04263080283999443,0.01875816099345684,0.0
