,Stats/Mixed return,Stats/Suboptimal return,Stats/Expert return,Stats/Cede Control,Stats/Novel,Stats/Risky
19000,8818.505859375,6772.158203125,8763.7119140625,0.9990000128746033,0.0,0.0
19500,8724.7099609375,6969.3583984375,8763.7119140625,1.0,0.0,0.0
20000,8834.806640625,7016.91455078125,8763.7119140625,1.0,0.0,0.0
20500,8782.146484375,7010.86083984375,8763.7119140625,0.9980000257492065,0.0,0.0
21000,8740.369140625,6921.63720703125,8763.7119140625,0.9959999918937683,0.0,0.0
21500,8740.6103515625,6742.9873046875,8763.7119140625,0.9980000257492065,0.0,0.0
22000,8721.5126953125,6407.4111328125,8763.7119140625,0.9980000257492065,0.0,0.0
22500,8785.7705078125,6457.68896484375,8763.7119140625,1.0,0.0,0.0
23000,8720.5185546875,7065.8466796875,8763.7119140625,0.9990000128746033,0.0,0.0
23500,8744.525390625,7008.53857421875,8763.7119140625,1.0,0.0,0.0
24000,8730.130859375,6581.8544921875,8763.7119140625,0.9980000257492065,0.0,0.0
24500,8794.9267578125,7119.30029296875,8763.7119140625,0.9980000257492065,0.0,0.0
25000,8724.4482421875,6879.66259765625,8763.7119140625,1.0,0.0,0.0
25500,8870.58984375,6775.35791015625,8763.7119140625,0.9980000257492065,0.0,0.0
26000,8784.8203125,6837.478515625,8763.7119140625,0.996999979019165,0.0,0.0
26500,8783.5068359375,7017.70458984375,8763.7119140625,0.9990000128746033,0.0,0.0
27000,8788.8623046875,6857.33447265625,8763.7119140625,0.996999979019165,0.0,0.0
27500,8768.14453125,6922.43408203125,8763.7119140625,0.9940000176429749,0.0,0.0
28000,8779.5205078125,6702.07421875,8763.7119140625,0.996999979019165,0.0,0.0
28500,8792.50390625,6811.2783203125,8763.7119140625,0.9959999918937683,0.0,0.0
29000,8758.130859375,7027.9091796875,8763.7119140625,0.996999979019165,0.0,0.0
29500,8742.5,6986.23388671875,8763.7119140625,0.996999979019165,0.0,0.0
30000,8776.345703125,7013.42041015625,8763.7119140625,0.9980000257492065,0.0,0.0
30500,8753.0205078125,6834.03173828125,8763.7119140625,0.996999979019165,0.0,0.0
31000,8756.2001953125,6584.150390625,8763.7119140625,0.996999979019165,0.0,0.0
31500,8829.24609375,7077.51806640625,8763.7119140625,0.9980000257492065,0.0,0.0
32000,8765.0859375,6858.85791015625,8763.7119140625,0.9929999709129333,0.0,0.0
32500,8771.55078125,6908.84375,8763.7119140625,0.996999979019165,0.0,0.0
33000,8725.1982421875,7091.0322265625,8763.7119140625,0.996999979019165,0.0,0.0
33500,8760.1455078125,6705.53759765625,8763.7119140625,0.9959999918937683,0.0,0.0
34000,8746.6435546875,7009.4609375,8763.7119140625,0.9909999966621399,0.0,0.0
34500,8712.6337890625,2115.565673828125,8763.7119140625,0.9950000047683716,0.0,0.0
35000,8735.7412109375,4038.166259765625,8763.7119140625,0.9879999756813049,0.0,0.0
35500,8735.0576171875,7020.76611328125,8763.7119140625,0.9940000176429749,0.0,0.0
36000,8885.630859375,6787.771484375,8763.7119140625,0.9909999966621399,0.0,0.0
36500,8764.0263671875,6745.28759765625,8763.7119140625,0.9909999966621399,0.0,0.0
37000,8839.8056640625,7002.7734375,8763.7119140625,0.9909999966621399,0.0,0.0
37500,8732.6767578125,6698.77880859375,8763.7119140625,0.9850000143051147,0.0,0.0
38000,8704.2998046875,6492.42626953125,8763.7119140625,0.9850000143051147,0.0,0.0
38500,8731.7392578125,6637.9697265625,8763.7119140625,0.9890000224113464,0.0,0.0
39000,8777.705078125,1711.3197021484375,8763.7119140625,0.9860000014305115,0.0,0.0
39500,8689.9248046875,6996.626953125,8763.7119140625,0.9829999804496765,0.0,0.0
40000,8704.7578125,7062.80029296875,8763.7119140625,0.9869999885559082,0.0,0.0
40500,8802.20703125,6754.19189453125,8763.7119140625,0.9819999933242798,0.0,0.0
41000,8785.537109375,6956.865234375,8763.7119140625,0.9800000190734863,0.0,0.0
41500,8742.345703125,6870.74072265625,8763.7119140625,0.972000002861023,0.0,0.0
42000,8772.9970703125,-133.49957275390625,8763.7119140625,0.9819999933242798,0.0,0.0
42500,8725.626953125,312.52734375,8763.7119140625,0.9829999804496765,0.0,0.0
43000,8796.4697265625,7103.07080078125,8763.7119140625,0.9670000076293945,0.0,0.0
43500,8620.5322265625,6738.57958984375,8763.7119140625,0.968999981880188,0.0,0.0
44000,8739.001953125,6521.3525390625,8763.7119140625,0.9760000109672546,0.0,0.0
44500,8610.59375,7016.09423828125,8763.7119140625,0.9599999785423279,0.0,0.0
45000,8677.4375,6806.96728515625,8763.7119140625,0.9660000205039978,0.0,0.0
45500,8871.296875,7359.27783203125,8763.7119140625,0.9639999866485596,0.0,0.0
46000,8805.279296875,6652.8095703125,8763.7119140625,0.9620000123977661,0.0,0.0
46500,8697.7705078125,6837.76806640625,8763.7119140625,0.9359999895095825,0.0,0.0
