,Stats/Percentile 10,Stats/Base Percentile 10,Stats/Expert Percentile 10,Stats/Cede Control,Stats/Novel,Stats/Risky
0,-25.736284255981445,-39.01805114746094,-25.86574363708496,0.8272680640220642,0.1757940798997879,0.7833113670349121
500,-43.04048538208008,-52.69460678100586,-25.86574363708496,0.2878396809101105,0.10273278504610062,0.2791499197483063
1000,-25.831974029541016,-36.556758880615234,-25.86574363708496,0.4609975814819336,0.18750259280204773,0.4486660361289978
1500,-25.636301040649414,-32.88555145263672,-25.86574363708496,0.3751274347305298,0.17816101014614105,0.3309963047504425
2000,-25.905385971069336,-30.029874801635742,-25.86574363708496,0.366362988948822,0.17762748897075653,0.30413562059402466
2500,-25.706451416015625,-26.850343704223633,-25.86574363708496,0.32645198702812195,0.16777457296848297,0.2716580033302307
3000,-25.563356399536133,-33.3244514465332,-25.86574363708496,0.38074925541877747,0.16561485826969147,0.34152740240097046
3500,-26.102235794067383,-1509.2362060546875,-25.86574363708496,0.33978092670440674,0.15024597942829132,0.2768612802028656
4000,-25.75186538696289,-1545.1197509765625,-25.86574363708496,0.2917071282863617,0.13321815431118011,0.22766873240470886
4500,-25.574466705322266,-34.133201599121094,-25.86574363708496,0.2994329631328583,0.14450111985206604,0.22471056878566742
5000,-25.513668060302734,-25.618032455444336,-25.86574363708496,0.287107914686203,0.1133919283747673,0.21052677929401398
5500,-25.57579231262207,-25.099781036376953,-25.86574363708496,0.3047017753124237,0.11600864678621292,0.23100008070468903
6000,-25.562118530273438,-25.917142868041992,-25.86574363708496,0.2350224405527115,0.12244032323360443,0.14722256362438202
6500,-40.19141387939453,-40.988059997558594,-25.86574363708496,0.3313175141811371,0.10002148896455765,0.2953456938266754
7000,-25.291948318481445,-25.063154220581055,-25.86574363708496,0.20424580574035645,0.12178437411785126,0.08246143907308578
7500,-25.299020767211914,-25.767871856689453,-25.86574363708496,0.17720231413841248,0.11214882880449295,0.06505348533391953
8000,-26.011409759521484,-25.380264282226562,-25.86574363708496,0.2463115155696869,0.1054612249135971,0.1937246173620224
8500,-25.49279022216797,-25.097713470458984,-25.86574363708496,0.2976398468017578,0.10979481041431427,0.2120804488658905
9000,-25.272939682006836,-25.255146026611328,-25.86574363708496,0.11280185729265213,0.10788572579622269,0.00830005668103695
9500,-25.361448287963867,-24.879655838012695,-25.86574363708496,0.2650686502456665,0.0948387011885643,0.17258933186531067
10000,-25.387516021728516,-25.09835433959961,-25.86574363708496,0.09804631769657135,0.09581650793552399,0.00222980510443449
10500,-27.575016021728516,-32.556148529052734,-25.86574363708496,0.18015004694461823,0.09630285203456879,0.08384719491004944
11000,-25.02730941772461,-25.355695724487305,-25.86574363708496,0.15436658263206482,0.0861038938164711,0.06826268136501312
11500,-25.434236526489258,-30.827495574951172,-25.86574363708496,0.14352476596832275,0.10265287756919861,0.04087188467383385
12000,-44.22249984741211,-41.77410125732422,-25.86574363708496,0.06395545601844788,0.05199389159679413,0.011961561627686024
12500,-31.600784301757812,-26.337631225585938,-25.86574363708496,0.12752048671245575,0.09625770151615143,0.03126278892159462
13000,-25.141115188598633,-25.59001350402832,-25.86574363708496,0.09138281643390656,0.08336018770933151,0.008022626861929893
13500,-25.23952865600586,-24.953981399536133,-25.86574363708496,0.09526289254426956,0.0893615111708641,0.00590138416737318
14000,-25.539173126220703,-25.340669631958008,-25.86574363708496,0.07884029299020767,0.07389435917139053,0.004945934750139713
14500,-25.325725555419922,-25.160736083984375,-25.86574363708496,0.09662799537181854,0.08722791075706482,0.009400084614753723
15000,-25.394742965698242,-25.27092742919922,-25.86574363708496,0.0928749069571495,0.06158829107880592,0.031286612153053284
15500,-25.09290313720703,-25.004770278930664,-25.86574363708496,0.06105559691786766,0.06105559691786766,0.0
16000,-25.01371192932129,-24.93913459777832,-25.86574363708496,0.10966310650110245,0.06372703611850739,0.045936066657304764
16500,-24.924468994140625,-24.962997436523438,-25.86574363708496,0.1464013308286667,0.061828725039958954,0.08457260578870773
17000,-30.472238540649414,-28.247957229614258,-25.86574363708496,0.054850686341524124,0.05198752507567406,0.0028631589375436306
17500,-24.78863525390625,-24.842966079711914,-25.86574363708496,0.11273909360170364,0.07066022604703903,0.04207886382937431
18000,-25.220966339111328,-25.12421989440918,-25.86574363708496,0.06720494478940964,0.06635349988937378,0.0008514492656104267
18500,-25.312435150146484,-25.100366592407227,-25.86574363708496,0.06876695156097412,0.06876695156097412,0.0
19000,-25.226682662963867,-25.125452041625977,-25.86574363708496,0.055853258818387985,0.055853258818387985,0.0
19500,-24.959548950195312,-25.141834259033203,-25.86574363708496,0.13859325647354126,0.06839767098426819,0.07019558548927307
20000,-25.1652889251709,-25.06111717224121,-25.86574363708496,0.05554826930165291,0.053764939308166504,0.0017833270831033587
20500,-25.310850143432617,-25.191621780395508,-25.86574363708496,0.04648934304714203,0.04605456069111824,0.00043478261795826256
21000,-25.135393142700195,-25.07215118408203,-25.86574363708496,0.05344617739319801,0.04775446280837059,0.005691711790859699
21500,-25.450618743896484,-25.147947311401367,-25.86574363708496,0.06963547319173813,0.042515527456998825,0.027119947597384453
22000,-25.14691734313965,-25.02350616455078,-25.86574363708496,0.047239720821380615,0.0469694510102272,0.0002702702768146992
22500,-25.130413055419922,-25.126062393188477,-25.86574363708496,0.06151329725980759,0.06151329725980759,0.0
23000,-25.038888931274414,-24.95874786376953,-25.86574363708496,0.04419656842947006,0.04419656842947006,0.0
23500,-25.164318084716797,-25.01704216003418,-25.86574363708496,0.11537600308656693,0.040863778442144394,0.07451222091913223
24000,-24.943283081054688,-24.860984802246094,-25.86574363708496,0.057721491903066635,0.05735112354159355,0.000370370369637385
24500,-24.922653198242188,-24.84405517578125,-25.86574363708496,0.04864443466067314,0.047158144414424896,0.0014862915268167853
25000,-24.8942928314209,-24.719989776611328,-25.86574363708496,0.07295235991477966,0.047751132398843765,0.025201229378581047
25500,-25.83243179321289,-26.183135986328125,-25.86574363708496,0.06425806134939194,0.04413103312253952,0.020127026364207268
26000,-24.922319412231445,-24.908340454101562,-25.86574363708496,0.05944450572133064,0.04818538576364517,0.011259120889008045
26500,-25.081113815307617,-24.998355865478516,-25.86574363708496,0.04610482230782509,0.040912531316280365,0.005192291457206011
27000,-24.849945068359375,-24.922155380249023,-25.86574363708496,0.05472205579280853,0.03707597032189369,0.01764608733355999
27500,-26.016508102416992,-25.191186904907227,-25.86574363708496,0.06007910147309303,0.05163039267063141,0.008448709733784199
28000,-25.089448928833008,-24.824132919311523,-25.86574363708496,0.10217827558517456,0.05080467462539673,0.05137360468506813
