,Stats/Mixed return,Stats/Suboptimal return,Stats/Expert return,Stats/Cede Control,Stats/Novel,Stats/Risky
45000,8789.2939453125,8506.46484375,8709.2705078125,0.00800000037997961,0.00800000037997961,0.0
45500,8942.859375,8880.2177734375,8709.2705078125,0.007000000216066837,0.007000000216066837,0.0
46000,8896.392578125,9014.669921875,8709.2705078125,0.0,0.0,0.0
46500,8956.82421875,8950.1953125,8709.2705078125,0.007000000216066837,0.007000000216066837,0.0
47000,8493.466796875,8590.109375,8709.2705078125,0.007000000216066837,0.007000000216066837,0.0
47500,8984.498046875,8911.34765625,8709.2705078125,0.004999999888241291,0.004999999888241291,0.0
48000,8995.1484375,8831.9111328125,8709.2705078125,0.0010000000474974513,0.0010000000474974513,0.0
48500,8820.486328125,8677.224609375,8709.2705078125,0.003000000026077032,0.003000000026077032,0.0
49000,8933.23828125,9025.22265625,8709.2705078125,0.0020000000949949026,0.0020000000949949026,0.0
49500,9064.455078125,8974.41796875,8709.2705078125,0.0020000000949949026,0.0020000000949949026,0.0
50000,8484.0830078125,8471.787109375,8709.2705078125,0.003000000026077032,0.003000000026077032,0.0
50500,8920.78515625,8905.619140625,8709.2705078125,0.008999999612569809,0.008999999612569809,0.0
51000,8956.716796875,8840.58203125,8709.2705078125,0.0,0.0,0.0
51500,8657.19921875,8841.521484375,8709.2705078125,0.017000000923871994,0.017000000923871994,0.0
52000,8901.0419921875,8859.5224609375,8709.2705078125,0.0010000000474974513,0.0010000000474974513,0.0
52500,8957.537109375,8977.677734375,8709.2705078125,0.0020000000949949026,0.0020000000949949026,0.0
53000,9256.26171875,9163.76171875,8709.2705078125,0.0010000000474974513,0.0010000000474974513,0.0
53500,8755.91796875,8760.2841796875,8709.2705078125,0.004000000189989805,0.004000000189989805,0.0
54000,8947.263671875,8858.1796875,8709.2705078125,0.0020000000949949026,0.0020000000949949026,0.0
54500,8647.7958984375,8622.150390625,8709.2705078125,0.00800000037997961,0.00800000037997961,0.0
55000,8975.9453125,9037.548828125,8709.2705078125,0.004999999888241291,0.004999999888241291,0.0
55500,8587.3544921875,8567.9248046875,8709.2705078125,0.0020000000949949026,0.0020000000949949026,0.0
56000,8880.1259765625,8932.2490234375,8709.2705078125,0.0010000000474974513,0.0010000000474974513,0.0
56500,9260.4658203125,9137.7275390625,8709.2705078125,0.0020000000949949026,0.0020000000949949026,0.0
57000,9169.978515625,9080.71484375,8709.2705078125,0.004000000189989805,0.004000000189989805,0.0
57500,9190.03125,9027.076171875,8709.2705078125,0.003000000026077032,0.003000000026077032,0.0
58000,8999.9921875,9026.8056640625,8709.2705078125,0.0,0.0,0.0
58500,9427.8828125,9398.544921875,8709.2705078125,0.0020000000949949026,0.0020000000949949026,0.0
59000,9010.9150390625,8955.5537109375,8709.2705078125,0.0010000000474974513,0.0010000000474974513,0.0
59500,9108.970703125,9231.126953125,8709.2705078125,0.003000000026077032,0.003000000026077032,0.0
60000,9162.521484375,9228.7978515625,8709.2705078125,0.003000000026077032,0.003000000026077032,0.0
60500,9295.646484375,9049.548828125,8709.2705078125,0.009999999776482582,0.009999999776482582,0.0
61000,9057.4404296875,9124.353515625,8709.2705078125,0.0020000000949949026,0.0020000000949949026,0.0
61500,8918.8212890625,8904.64453125,8709.2705078125,0.004000000189989805,0.004000000189989805,0.0
62000,8971.841796875,9263.134765625,8709.2705078125,0.023000000044703484,0.023000000044703484,0.0
62500,9080.65234375,9086.50390625,8709.2705078125,0.0010000000474974513,0.0010000000474974513,0.0
63000,8873.818359375,8838.875,8709.2705078125,0.0,0.0,0.0
63500,9172.4912109375,9218.451171875,8709.2705078125,0.010999999940395355,0.010999999940395355,0.0
64000,8883.310546875,8681.474609375,8709.2705078125,0.003000000026077032,0.003000000026077032,0.0
64500,9382.564453125,9387.5400390625,8709.2705078125,0.0020000000949949026,0.0020000000949949026,0.0
65000,9378.0283203125,9385.0986328125,8709.2705078125,0.0020000000949949026,0.0020000000949949026,0.0
65500,9204.8310546875,9339.7373046875,8709.2705078125,0.0010000000474974513,0.0010000000474974513,0.0
66000,8698.7880859375,8759.6962890625,8709.2705078125,0.04800000041723251,0.04800000041723251,0.0
66500,9307.6611328125,9326.8349609375,8709.2705078125,0.0020000000949949026,0.0020000000949949026,0.0
67000,9244.654296875,9202.7060546875,8709.2705078125,0.006000000052154064,0.006000000052154064,0.0
67500,9266.439453125,9277.71875,8709.2705078125,0.00800000037997961,0.00800000037997961,0.0
68000,9490.4892578125,9294.9814453125,8709.2705078125,0.0020000000949949026,0.0020000000949949026,0.0
68500,9339.2392578125,9161.650390625,8709.2705078125,0.003000000026077032,0.003000000026077032,0.0
69000,9060.5830078125,8759.970703125,8709.2705078125,0.010999999940395355,0.010999999940395355,0.0
69500,9119.5361328125,9246.0458984375,8709.2705078125,0.013000000268220901,0.013000000268220901,0.0
70000,9380.1337890625,9442.1923828125,8709.2705078125,0.003000000026077032,0.003000000026077032,0.0
70500,9409.4091796875,9324.2958984375,8709.2705078125,0.004000000189989805,0.004000000189989805,0.0
71000,9284.6767578125,9442.287109375,8709.2705078125,0.003000000026077032,0.003000000026077032,0.0
71500,9277.349609375,9324.2373046875,8709.2705078125,0.007000000216066837,0.007000000216066837,0.0
72000,9124.8046875,9128.330078125,8709.2705078125,0.009999999776482582,0.009999999776482582,0.0
72500,9012.4228515625,9234.2734375,8709.2705078125,0.017000000923871994,0.017000000923871994,0.0
73000,9256.4453125,9362.5546875,8709.2705078125,0.00800000037997961,0.00800000037997961,0.0
73500,9318.26171875,9499.4775390625,8709.2705078125,0.003000000026077032,0.003000000026077032,0.0
74000,9276.2783203125,9124.5498046875,8709.2705078125,0.01600000075995922,0.01600000075995922,0.0
74500,9396.3095703125,9364.529296875,8709.2705078125,0.008999999612569809,0.008999999612569809,0.0
75000,9394.794921875,9405.951171875,8709.2705078125,0.0020000000949949026,0.0020000000949949026,0.0
75500,9142.5087890625,9362.8623046875,8709.2705078125,0.01600000075995922,0.01600000075995922,0.0
76000,9477.423828125,9560.34375,8709.2705078125,0.007000000216066837,0.007000000216066837,0.0
76500,9278.2412109375,9101.8515625,8709.2705078125,0.00800000037997961,0.00800000037997961,0.0
77000,9627.14453125,8926.7958984375,8709.2705078125,0.014000000432133675,0.014000000432133675,0.0
77500,9388.6328125,9333.7294921875,8709.2705078125,0.004000000189989805,0.004000000189989805,0.0
78000,9094.712890625,8934.025390625,8709.2705078125,0.010999999940395355,0.010999999940395355,0.0
78500,9139.177734375,9278.2685546875,8709.2705078125,0.019999999552965164,0.019999999552965164,0.0
79000,9300.71875,9367.2138671875,8709.2705078125,0.0010000000474974513,0.0010000000474974513,0.0
