,Stats/Mixed return,Stats/Suboptimal return,Stats/Expert return,Stats/Cede Control,Stats/Novel,Stats/Risky
0,8859.8740234375,5109.37158203125,8795.3896484375,1.0,0.014999999664723873,1.0
500,8750.1708984375,5123.5908203125,8795.3896484375,1.0,0.019999999552965164,1.0
1000,8806.466796875,5378.57470703125,8795.3896484375,1.0,0.017000000923871994,1.0
1500,8815.1474609375,5697.8115234375,8795.3896484375,1.0,0.017999999225139618,1.0
2000,8796.1806640625,5827.6240234375,8795.3896484375,1.0,0.013000000268220901,1.0
2500,8778.9140625,6125.8642578125,8795.3896484375,1.0,0.014999999664723873,1.0
3000,8790.8798828125,6103.38330078125,8795.3896484375,1.0,0.010999999940395355,1.0
3500,8852.56640625,5918.10888671875,8795.3896484375,1.0,0.00800000037997961,1.0
4000,8790.0107421875,5946.82275390625,8795.3896484375,1.0,0.013000000268220901,1.0
4500,8827.2451171875,5864.49951171875,8795.3896484375,1.0,0.012000000104308128,1.0
5000,8787.6455078125,5960.90283203125,8795.3896484375,1.0,0.004000000189989805,1.0
5500,8845.978515625,5789.98193359375,8795.3896484375,1.0,0.008999999612569809,1.0
6000,8774.2802734375,6239.76953125,8795.3896484375,1.0,0.006000000052154064,1.0
6500,8765.0078125,5547.330078125,8795.3896484375,1.0,0.008999999612569809,1.0
7000,8816.4345703125,6404.01318359375,8795.3896484375,1.0,0.007000000216066837,1.0
7500,8733.7998046875,5969.15673828125,8795.3896484375,1.0,0.00800000037997961,1.0
8000,8815.94921875,5728.62158203125,8795.3896484375,1.0,0.00800000037997961,1.0
8500,8729.4189453125,6114.240234375,8795.3896484375,1.0,0.01899999938905239,1.0
9000,8857.623046875,6293.59619140625,8795.3896484375,1.0,0.004000000189989805,1.0
9500,8789.1357421875,6827.23388671875,8795.3896484375,1.0,0.007000000216066837,1.0
10000,8679.955078125,953.1058959960938,8795.3896484375,0.9990000128746033,0.007000000216066837,0.9990000128746033
10500,8753.1875,6804.71435546875,8795.3896484375,0.9919999837875366,0.0010000000474974513,0.9909999966621399
11000,8595.0830078125,6689.86865234375,8795.3896484375,0.9079999923706055,0.014000000432133675,0.906000018119812
11500,7693.03076171875,6910.61767578125,8795.3896484375,0.41499999165534973,0.0560000017285347,0.3930000066757202
12000,7070.37060546875,6791.65966796875,8795.3896484375,0.13099999725818634,0.035999998450279236,0.10499999672174454
12500,6772.294921875,6993.00537109375,8795.3896484375,0.10199999809265137,0.03500000014901161,0.0729999989271164
13000,7252.3828125,7106.7451171875,8795.3896484375,0.03700000047683716,0.010999999940395355,0.027000000700354576
13500,7267.578125,7191.19091796875,8795.3896484375,0.023000000044703484,0.008999999612569809,0.01600000075995922
14000,7522.79931640625,7502.8720703125,8795.3896484375,0.013000000268220901,0.00800000037997961,0.004999999888241291
14500,7567.35888671875,7471.69384765625,8795.3896484375,0.023000000044703484,0.019999999552965164,0.004000000189989805
15000,7360.3984375,7461.2392578125,8795.3896484375,0.007000000216066837,0.004999999888241291,0.0020000000949949026
15500,7722.34619140625,7395.26708984375,8795.3896484375,0.009999999776482582,0.009999999776482582,0.0
16000,7430.18603515625,7411.59375,8795.3896484375,0.013000000268220901,0.013000000268220901,0.0
16500,7903.96142578125,7853.3359375,8795.3896484375,0.01600000075995922,0.012000000104308128,0.004999999888241291
17000,7634.0595703125,7597.5771484375,8795.3896484375,0.008999999612569809,0.008999999612569809,0.0
17500,7719.51513671875,7876.5341796875,8795.3896484375,0.006000000052154064,0.004999999888241291,0.0010000000474974513
18000,7883.66259765625,7818.0478515625,8795.3896484375,0.007000000216066837,0.006000000052154064,0.0010000000474974513
18500,8097.40673828125,8018.7939453125,8795.3896484375,0.00800000037997961,0.00800000037997961,0.0
19000,8314.2021484375,7922.60791015625,8795.3896484375,0.009999999776482582,0.009999999776482582,0.0
19500,7921.46337890625,7522.08447265625,8795.3896484375,0.013000000268220901,0.013000000268220901,0.0
20000,8019.37939453125,8151.361328125,8795.3896484375,0.01899999938905239,0.01899999938905239,0.0
20500,8284.0068359375,8186.81982421875,8795.3896484375,0.012000000104308128,0.012000000104308128,0.0
21000,7901.8935546875,7889.328125,8795.3896484375,0.017000000923871994,0.017000000923871994,0.0
21500,8086.39208984375,7895.15869140625,8795.3896484375,0.03200000151991844,0.03200000151991844,0.0
22000,8051.7744140625,8064.90576171875,8795.3896484375,0.007000000216066837,0.007000000216066837,0.0
22500,8118.09765625,7837.951171875,8795.3896484375,0.008999999612569809,0.008999999612569809,0.0
23000,7965.154296875,7867.5185546875,8795.3896484375,0.013000000268220901,0.013000000268220901,0.0
23500,8086.77294921875,8194.224609375,8795.3896484375,0.012000000104308128,0.012000000104308128,0.0
24000,8350.431640625,8423.091796875,8795.3896484375,0.006000000052154064,0.006000000052154064,0.0
24500,8171.119140625,8412.7080078125,8795.3896484375,0.009999999776482582,0.009999999776482582,0.0
25000,7716.927734375,7939.27587890625,8795.3896484375,0.008999999612569809,0.008999999612569809,0.0
25500,8622.4736328125,8611.5009765625,8795.3896484375,0.004999999888241291,0.004999999888241291,0.0
26000,7733.45703125,8048.23876953125,8795.3896484375,0.029999999329447746,0.029999999329447746,0.0
26500,8520.8984375,8553.56640625,8795.3896484375,0.0020000000949949026,0.0020000000949949026,0.0
27000,8005.52001953125,7933.03759765625,8795.3896484375,0.01899999938905239,0.01899999938905239,0.0
27500,8413.9423828125,8481.935546875,8795.3896484375,0.007000000216066837,0.007000000216066837,0.0
28000,8545.130859375,8601.8251953125,8795.3896484375,0.004999999888241291,0.004999999888241291,0.0
28500,8517.412109375,8461.7578125,8795.3896484375,0.004000000189989805,0.004000000189989805,0.0
29000,8248.4912109375,8328.1318359375,8795.3896484375,0.007000000216066837,0.007000000216066837,0.0
29500,8432.998046875,8420.5703125,8795.3896484375,0.007000000216066837,0.007000000216066837,0.0
